Temperature_C,convConstant
332.13213213213214,0.2868437879486285
333.33333333333337,0.303991263025101
334.53453453453454,0.32208706720675
335.7357357357357,0.3411792610707065
336.93693693693695,0.3613181092065267
338.1381381381382,0.38255617008316767
339.33933933933935,0.4049483890891564
340.5405405405405,0.42855219483880863
341.74174174174175,0.45342759883938627
342.942942942943,0.4796372986161354
344.14414414414415,0.5072467843943096
345.3453453453453,0.536324449439409
346.54654654654655,0.5669417041589229
347.7477477477478,0.5991730940712482
348.94894894894895,0.6330964217494388
350.1501501501501,0.6687928728498593
351.35135135135135,0.7063471463379636
352.5525525525526,0.7458475890257111
353.75375375375376,0.7873863345375295
354.9549549549549,0.8310594468239668
356.15615615615616,0.8769670683444944
357.3573573573574,0.9252135730434824
358.55855855855856,0.9759077242455515
359.75975975975973,1.029162837599072
360.96096096096096,1.0850969491989415
362.1621621621622,1.1438329890222902
363.36336336336336,1.2054989598131651
364.56456456456453,1.2702281215549889
365.76576576576576,1.3381591816716012
366.966966966967,1.4094364911009467
368.16816816816817,1.4842102463873799
369.36936936936934,1.5626366979415134
370.57057057057057,1.6448783646191192
371.7717717717718,1.731104254772924
372.97297297297297,1.8214900939342127
374.17417417417414,1.9162185592834817
375.37537537537537,2.0154795210720042
376.5765765765766,2.119470291159302
377.77777777777777,2.2283958788335676
378.97897897897894,2.342469254085417
380.1801801801802,2.461911618507626
381.3813813813814,2.5869526839963877
382.5825825825826,2.717830959432573
383.78378378378375,2.854794045523896
384.984984984985,2.998098937991912
386.1861861861862,3.1480123392904074
387.3873873873874,3.304810979044733
388.58858858858855,3.4687819434041502
389.7897897897898,3.640223013502368
390.990990990991,3.819443013223925
392.1921921921922,4.0067621664773325
393.3933933933934,4.202512464178354
394.5945945945946,4.407038041149623
395.7957957957958,4.620695563146127
396.99699699699704,4.843854624218242
398.1981981981982,5.0768981546273375
399.3993993993994,5.3202228395317155
400.6006006006006,5.574239548663267
401.80180180180184,5.839373777218422
403.003003003003,6.116066098189567
404.2042042042042,6.404772626366181
405.4054054054054,6.705965494237366
406.60660660660665,7.020133340030723
407.8078078078078,7.347781808125424
409.009009009009,7.689434062079339
410.2102102102102,8.045631310514437
411.41141141141145,8.416933346105326
412.6126126126126,8.803919097921089
413.8138138138138,9.207187197371507
415.015015015015,9.627356558011927
416.21621621621625,10.065066969464848
417.4174174174174,10.520979705717611
418.6186186186186,10.995778148059308
419.8198198198198,11.490168422922807
421.02102102102106,12.004880054899175
422.22222222222223,12.540666635196851
423.4234234234234,13.0983065058185
424.62462462462463,13.678603459731873
